time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1668693600,1.17644,1.18117,1.17631,1.17883,-8.589199538415737e+307,1.0250421506015964e+308,NaN,NaN,NaN,NaN,-8.589199538415737e+307,1.0250421506015964e+308,NaN,NaN,NaN,NaN
1668697200,1.17883,1.18194,1.17674,1.17776,6.73126968705066e+307,-1.1874029841125799e+308,6.73126968705066e+307,NaN,NaN,NaN,6.73126968705066e+307,-1.1874029841125799e+308,6.73126968705066e+307,NaN,NaN,NaN
1668700800,1.17776,1.1812799999999999,1.17655,1.18093,-1.010828525235534e+308,NaN,NaN,-1.010828525235534e+308,NaN,NaN,-1.010828525235534e+308,NaN,NaN,-1.010828525235534e+308,NaN,NaN
1668704400,1.18093,1.18443,1.18093,1.18371,1.1709380015118007e+308,8.391970153710451e+307,1.1709380015118007e+308,NaN,NaN,NaN,1.1709380015118007e+308,8.391970153710451e+307,1.1709380015118007e+308,NaN,NaN,NaN
1668708000,1.18371,1.18646,1.18346,1.18519,NaN,-6.576702992829092e+307,NaN,NaN,NaN,NaN,NaN,-6.576702992829092e+307,NaN,NaN,NaN,NaN
1668711600,1.18519,1.18597,1.1844,1.18517,-8.275603895232193e+307,9.876173881344477e+307,NaN,NaN,NaN,NaN,-8.275603895232193e+307,9.876173881344477e+307,NaN,NaN,NaN,NaN
1668715200,1.18517,1.18637,1.18417,1.1863,6.485507921066365e+307,-1.144050352606533e+308,6.485507921066365e+307,NaN,NaN,NaN,6.485507921066365e+307,-1.144050352606533e+308,6.485507921066365e+307,NaN,NaN,NaN
1668718800,1.1863,1.18682,1.18598,1.18613,-9.73922708796907e+307,1.4523032243415548e+308,NaN,-9.73922708796907e+307,NaN,NaN,-9.73922708796907e+307,1.4523032243415548e+308,NaN,-9.73922708796907e+307,NaN,NaN
1668722400,1.18613,1.1867,1.18578,1.18641,1.1281865141269961e+308,NaN,1.1281865141269961e+308,NaN,NaN,NaN,1.1281865141269961e+308,NaN,1.1281865141269961e+308,NaN,NaN,NaN
1668726000,1.18641,1.18664,1.1857199999999999,1.18582,-1.4321650339885038e+308,-9.64704692273191e+307,NaN,-1.4321650339885038e+308,NaN,NaN,-1.4321650339885038e+308,-9.64704692273191e+307,NaN,-1.4321650339885038e+308,NaN,NaN
1668729600,1.18582,1.18957,1.1858,1.18898,NaN,7.560294091446636e+307,NaN,NaN,NaN,NaN,NaN,7.560294091446636e+307,NaN,NaN,NaN,NaN
1668733200,1.18898,1.1901599999999999,1.18825,1.1885999999999999,9.513277291143528e+307,-1.13532235107228e+308,NaN,NaN,NaN,NaN,9.513277291143528e+307,-1.13532235107228e+308,NaN,NaN,NaN,NaN
1668736800,1.1885999999999999,1.19098,1.18856,1.18967,-7.455460170412256e+307,1.315150939697207e+308,NaN,-7.455460170412256e+307,NaN,NaN,-7.455460170412256e+307,1.315150939697207e+308,NaN,-7.455460170412256e+307,NaN,NaN
1668740400,1.18967,1.19313,1.1894,1.19193,1.1195795383904912e+308,NaN,1.1195795383904912e+308,NaN,NaN,NaN,1.1195795383904912e+308,NaN,1.1195795383904912e+308,NaN,NaN,NaN
1668744000,1.19193,1.19203,1.18874,1.18915,-1.2969145552268606e+308,-9.29482878284295e+307,NaN,-1.2969145552268606e+308,NaN,NaN,-1.2969145552268606e+308,-9.29482878284295e+307,NaN,-1.2969145552268606e+308,NaN,NaN
1668747600,1.18915,1.19045,1.18882,1.19035,NaN,7.284264261465385e+307,NaN,NaN,NaN,NaN,NaN,7.284264261465385e+307,NaN,NaN,NaN,NaN
1668751200,1.19035,1.19074,1.18813,1.19006,9.165943142302714e+307,-1.0938712075387312e+308,NaN,NaN,NaN,NaN,9.165943142302714e+307,-1.0938712075387312e+308,NaN,NaN,NaN,NaN
1668754800,1.19006,1.19234,1.18861,1.19174,-7.183257875319113e+307,1.2671341713158014e+308,NaN,-7.183257875319113e+307,NaN,NaN,-7.183257875319113e+307,1.2671341713158014e+308,NaN,-7.183257875319113e+307,NaN,NaN
1668758400,1.19174,1.19183,1.18821,1.19062,1.0787031722208141e+308,NaN,1.0787031722208141e+308,NaN,NaN,NaN,1.0787031722208141e+308,NaN,1.0787031722208141e+308,NaN,NaN,NaN
1668762000,1.19062,1.19508,1.18953,1.19273,-1.2495636056673063e+308,-8.955470289958971e+307,NaN,-1.2495636056673063e+308,NaN,NaN,-1.2495636056673063e+308,-8.955470289958971e+307,NaN,-1.2495636056673063e+308,NaN,NaN
1668765600,1.19273,1.19325,1.19101,1.19102,NaN,7.018312408096932e+307,NaN,NaN,NaN,NaN,NaN,7.018312408096932e+307,NaN,NaN,NaN,NaN
1668769200,1.19102,1.19203,1.18904,1.19104,8.831290323697407e+307,-1.0539334644051797e+308,NaN,NaN,NaN,NaN,8.831290323697407e+307,-1.0539334644051797e+308,NaN,NaN,NaN,NaN
1668772800,1.19104,1.19406,1.18971,1.18998,-6.920993811771761e+307,1.2208705173307736e+308,NaN,-6.920993811771761e+307,NaN,NaN,-6.920993811771761e+307,1.2208705173307736e+308,NaN,-6.920993811771761e+307,NaN,NaN
1668776400,1.18998,1.19296,1.18931,1.19062,1.0393192210640445e+308,NaN,1.0393192210640445e+308,NaN,NaN,NaN,1.0393192210640445e+308,NaN,1.0393192210640445e+308,NaN,NaN,NaN
1668780000,1.19062,1.19108,1.18811,1.18853,-1.2039414611513506e+308,-8.628501932426924e+307,NaN,-1.2039414611513506e+308,NaN,NaN,-1.2039414611513506e+308,-8.628501932426924e+307,NaN,-1.2039414611513506e+308,NaN,NaN
1668783600,1.18853,1.19377,1.18735,1.19293,NaN,6.762070579759322e+307,NaN,NaN,NaN,NaN,NaN,6.762070579759322e+307,NaN,NaN,NaN,NaN
1668787200,1.19293,1.19337,1.18928,1.19003,8.508855834102201e+307,-1.0154538667238613e+308,NaN,NaN,NaN,NaN,8.508855834102201e+307,-1.0154538667238613e+308,NaN,NaN,NaN,NaN
1668790800,1.19003,1.19042,1.18729,1.18786,-6.668305130345203e+307,1.1762959707256094e+308,NaN,-6.668305130345203e+307,NaN,NaN,-6.668305130345203e+307,1.1762959707256094e+308,NaN,-6.668305130345203e+307,NaN,NaN
1668794400,1.18786,1.18902,1.18756,1.18805,1.0013731961585952e+308,NaN,1.0013731961585952e+308,NaN,NaN,NaN,1.0013731961585952e+308,NaN,1.0013731961585952e+308,NaN,NaN,NaN
1668798000,1.18805,1.18916,1.18765,1.18904,-1.1599850022081776e+308,-8.313471340681125e+307,NaN,-1.1599850022081776e+308,NaN,NaN,-1.1599850022081776e+308,-8.313471340681125e+307,NaN,-1.1599850022081776e+308,NaN,NaN
1668801600,1.18904,1.1901,1.18809,1.18837,NaN,6.515184258952846e+307,NaN,NaN,NaN,NaN,NaN,6.515184258952846e+307,NaN,NaN,NaN,NaN
1668805200,1.18837,1.18873,1.18788,1.18871,8.198193576680306e+307,-9.783791769306816e+307,NaN,NaN,NaN,NaN,8.198193576680306e+307,-9.783791769306816e+307,NaN,NaN,NaN,NaN
1668981600,1.1892,1.1895,1.18812,1.18834,-6.424842229414572e+307,1.133348861409536e+308,NaN,-6.424842229414572e+307,NaN,NaN,-6.424842229414572e+307,1.133348861409536e+308,NaN,-6.424842229414572e+307,NaN,NaN
1668985200,1.18834,1.18968,1.18796,1.18839,9.648125981527375e+307,-1.4387183238734484e+308,9.648125981527375e+307,NaN,NaN,NaN,9.648125981527375e+307,-1.4387183238734484e+308,9.648125981527375e+307,NaN,NaN,NaN
1668988800,1.18839,1.18857,1.18632,1.18661,-1.117633413888012e+308,NaN,NaN,-1.117633413888012e+308,NaN,NaN,-1.117633413888012e+308,NaN,NaN,-1.117633413888012e+308,NaN,NaN
1668992400,1.18661,1.18686,1.18455,1.18565,1.4187685069309687e+308,9.556808073117097e+307,1.4187685069309687e+308,NaN,NaN,NaN,1.4187685069309687e+308,9.556808073117097e+307,1.4187685069309687e+308,NaN,NaN,NaN
1668996000,1.18565,1.18569,1.18365,1.18368,NaN,-7.489574808434316e+307,NaN,NaN,NaN,NaN,NaN,-7.489574808434316e+307,NaN,NaN,NaN,NaN
1668999600,1.18368,1.1855,1.18361,1.18546,-9.424289727830581e+307,1.1247025019388277e+308,NaN,NaN,NaN,NaN,-9.424289727830581e+307,1.1247025019388277e+308,NaN,NaN,NaN,NaN
1669003200,1.18546,1.18563,1.18279,1.18345,7.385721507947391e+307,-1.302848966998342e+308,7.385721507947391e+307,NaN,NaN,NaN,7.385721507947391e+307,-1.302848966998342e+308,7.385721507947391e+307,NaN,NaN,NaN
1669006800,1.18345,1.1835499999999999,1.18209,1.18321,-1.109106948135064e+308,NaN,NaN,-1.109106948135064e+308,NaN,NaN,-1.109106948135064e+308,NaN,NaN,-1.109106948135064e+308,NaN,NaN
1669010400,1.18321,1.18396,1.1806699999999999,1.18091,1.2847831663728664e+308,9.20788459531609e+307,1.2847831663728664e+308,NaN,NaN,NaN,1.2847831663728664e+308,9.20788459531609e+307,1.2847831663728664e+308,NaN,NaN,NaN
1669014000,1.18091,1.18395,1.18073,1.18184,NaN,-7.216126972146717e+307,NaN,NaN,NaN,NaN,NaN,-7.216126972146717e+307,NaN,NaN,NaN,NaN
1669017600,1.18184,1.18385,1.18059,1.18146,-9.080204556036772e+307,1.0836390940032958e+308,NaN,NaN,NaN,NaN,-9.080204556036772e+307,1.0836390940032958e+308,NaN,NaN,NaN,NaN
1669021200,1.18146,1.18209,1.17926,1.18055,7.116065403638689e+307,-1.2552813493234334e+308,7.116065403638689e+307,NaN,NaN,NaN,7.116065403638689e+307,-1.2552813493234334e+308,7.116065403638689e+307,NaN,NaN,NaN
1669024800,1.18055,1.1820599999999999,1.17981,1.18192,-1.0686129410737373e+308,NaN,NaN,-1.0686129410737373e+308,NaN,NaN,-1.0686129410737373e+308,NaN,NaN,-1.0686129410737373e+308,NaN,NaN
1669028400,1.18192,1.18304,1.18041,1.18089,1.2378751394248276e+308,8.871700474885167e+307,1.2378751394248276e+308,NaN,NaN,NaN,1.2378751394248276e+308,8.871700474885167e+307,1.2378751394248276e+308,NaN,NaN,NaN
1669032000,1.18089,1.1812,1.17845,1.1807,NaN,-6.952662842689333e+307,NaN,NaN,NaN,NaN,NaN,-6.952662842689333e+307,NaN,NaN,NaN,NaN
1669035600,1.1807,1.18165,1.17995,1.18089,-8.748682092825525e+307,1.044074930061952e+308,NaN,NaN,NaN,NaN,-8.748682092825525e+307,1.044074930061952e+308,NaN,NaN,NaN,NaN
1669039200,1.18089,1.18274,1.17981,1.18179,6.856254568273949e+307,-1.2094504473451106e+308,6.856254568273949e+307,NaN,NaN,NaN,6.856254568273949e+307,-1.2094504473451106e+308,6.856254568273949e+307,NaN,NaN,NaN
1669042800,1.18179,1.18248,1.178,1.17844,-1.0295973889176295e+308,NaN,NaN,-1.0295973889176295e+308,NaN,NaN,-1.0295973889176295e+308,NaN,NaN,-1.0295973889176295e+308,NaN,NaN
1669046400,1.17844,1.17982,1.17782,1.17836,1.1926797462112187e+308,8.547790592001422e+307,1.1926797462112187e+308,NaN,NaN,NaN,1.1926797462112187e+308,8.547790592001422e+307,1.1926797462112187e+308,NaN,NaN,NaN
1669050000,1.17836,1.1801,1.17786,1.17929,NaN,-6.698817910313523e+307,NaN,NaN,NaN,NaN,NaN,-6.698817910313523e+307,NaN,NaN,NaN,NaN
1669053600,1.17929,1.18118,1.1791099999999999,1.18064,-8.429263667902773e+307,1.005955272023948e+308,NaN,NaN,NaN,NaN,-8.429263667902773e+307,1.005955272023948e+308,NaN,NaN,NaN,NaN
1669057200,1.18064,1.18239,1.18059,1.18151,6.60592954653571e+307,-1.1652928527709639e+308,6.60592954653571e+307,NaN,NaN,NaN,6.60592954653571e+307,-1.1652928527709639e+308,6.60592954653571e+307,NaN,NaN,NaN
1669060800,1.18151,1.18242,1.18051,1.18196,-9.920063125951347e+307,NaN,NaN,-9.920063125951347e+307,NaN,NaN,-9.920063125951347e+307,NaN,NaN,-9.920063125951347e+307,NaN,NaN
1669064400,1.18196,1.1823,1.18135,1.18214,1.1491344576831934e+308,8.235706808581561e+307,1.1491344576831934e+308,NaN,NaN,NaN,1.1491344576831934e+308,8.235706808581561e+307,1.1491344576831934e+308,NaN,NaN,NaN
1669068000,1.18214,1.18216,1.18168,1.18202,-1.4587571904444473e+308,-6.454240973689967e+307,NaN,-1.4587571904444473e+308,NaN,NaN,-1.4587571904444473e+308,-6.454240973689967e+307,NaN,-1.4587571904444473e+308,NaN,NaN
1669071600,1.18202,1.18276,1.18103,1.18258,NaN,9.692273803114206e+307,NaN,NaN,NaN,NaN,NaN,9.692273803114206e+307,NaN,NaN,NaN,NaN
1669075200,1.18258,1.18493,1.18215,1.18436,9.689917938087917e+307,-1.1227474723746322e+308,NaN,NaN,NaN,NaN,9.689917938087917e+307,-1.1227474723746322e+308,NaN,NaN,NaN,NaN
1669078800,1.18436,1.18597,1.18425,1.18531,-7.593891676975799e+307,1.4252604970891537e+308,NaN,-7.593891676975799e+307,NaN,NaN,-7.593891676975799e+307,1.4252604970891537e+308,NaN,-7.593891676975799e+307,NaN,NaN
1669082400,1.18531,1.18636,1.18491,1.18585,1.1403676693273564e+308,NaN,1.1403676693273564e+308,NaN,NaN,NaN,1.1403676693273564e+308,NaN,1.1403676693273564e+308,NaN,NaN,NaN
1669086000,1.18585,1.1863299999999999,1.18532,1.18577,-1.3209954076035847e+308,-9.46741332118783e+307,NaN,-1.3209954076035847e+308,NaN,NaN,-1.3209954076035847e+308,-9.46741332118783e+307,NaN,-1.3209954076035847e+308,NaN,NaN
1669089600,1.18577,1.18579,1.18492,1.18554,NaN,7.41951703632743e+307,NaN,NaN,NaN,NaN,NaN,7.41951703632743e+307,NaN,NaN,NaN,NaN
1669093200,1.18554,1.18567,1.18335,1.18442,9.33613455762277e+307,-1.1141819912844523e+308,NaN,NaN,NaN,NaN,9.33613455762277e+307,-1.1141819912844523e+308,NaN,NaN,NaN,NaN
1669096800,1.18442,1.18522,1.18319,1.18336,-7.316635183625476e+307,1.2906620674273714e+308,NaN,-7.316635183625476e+307,NaN,NaN,-7.316635183625476e+307,1.2906620674273714e+308,NaN,-7.316635183625476e+307,NaN,NaN
1669100400,1.18336,1.1851,1.18244,1.18473,1.0987323188934798e+308,NaN,1.0987323188934798e+308,NaN,NaN,NaN,1.0987323188934798e+308,NaN,1.0987323188934798e+308,NaN,NaN,NaN
1669104000,1.18473,1.1861599999999999,1.18295,1.1834,-1.2727652549988913e+308,-9.121753687078323e+307,NaN,-1.2727652549988913e+308,NaN,NaN,-1.2727652549988913e+308,-9.121753687078323e+307,NaN,-1.2727652549988913e+308,NaN,NaN
1669107600,1.1834,1.18838,1.1828,1.18596,NaN,7.148627041664726e+307,NaN,NaN,NaN,NaN,NaN,7.148627041664726e+307,NaN,NaN,NaN,NaN
1669111200,1.18596,1.18671,1.18458,1.18643,8.995267971819148e+307,-1.0735026920531747e+308,NaN,NaN,NaN,NaN,8.995267971819148e+307,-1.0735026920531747e+308,NaN,NaN,NaN,NaN
1669114800,1.18643,1.18821,1.18596,1.18757,-7.049501452934247e+307,1.2435393990859e+308,NaN,-7.049501452934247e+307,NaN,NaN,-7.049501452934247e+307,1.2435393990859e+308,NaN,-7.049501452934247e+307,NaN,NaN
1669118400,1.18757,1.18878,1.18683,1.18838,1.0586170943386315e+308,NaN,1.0586170943386315e+308,NaN,NaN,NaN,1.0586170943386315e+308,NaN,1.0586170943386315e+308,NaN,NaN,NaN
1669122000,1.18838,1.19029,1.18766,1.18774,-1.2262960075471475e+308,-8.788714245897895e+307,NaN,-1.2262960075471475e+308,NaN,NaN,-1.2262960075471475e+308,-8.788714245897895e+307,NaN,-1.2262960075471475e+308,NaN,NaN
1669125600,1.18774,1.18881,1.1867,1.18696,NaN,6.88762736585284e+307,NaN,NaN,NaN,NaN,NaN,6.88762736585284e+307,NaN,NaN,NaN,NaN
1669129200,1.18696,1.18914,1.1866,1.18794,8.666846582536664e+307,-1.034308612829842e+308,NaN,NaN,NaN,NaN,8.666846582536664e+307,-1.034308612829842e+308,NaN,NaN,NaN,NaN
1669132800,1.18794,1.18824,1.18554,1.18783,-6.792120898160921e+307,1.1981372011352921e+308,NaN,-6.792120898160921e+307,NaN,NaN,-6.792120898160921e+307,1.1981372011352921e+308,NaN,-6.792120898160921e+307,NaN,NaN
1669136400,1.18783,1.18828,1.18597,1.18814,1.0199664951647009e+308,NaN,1.0199664951647009e+308,NaN,NaN,NaN,1.0199664951647009e+308,NaN,1.0199664951647009e+308,NaN,NaN,NaN
1669140000,1.18814,1.18937,1.18775,1.18912,-1.181523373787717e+308,-8.467834228572431e+307,NaN,-1.181523373787717e+308,NaN,NaN,-1.181523373787717e+308,-8.467834228572431e+307,NaN,-1.181523373787717e+308,NaN,NaN
1669143600,1.18912,1.18915,1.18743,1.18835,NaN,6.636156908781402e+307,NaN,NaN,NaN,NaN,NaN,6.636156908781402e+307,NaN,NaN,NaN,NaN
1669147200,1.18835,1.1893,1.18812,1.18902,8.350416009900908e+307,-9.965455275458227e+307,NaN,NaN,NaN,NaN,8.350416009900908e+307,-9.965455275458227e+307,NaN,NaN,NaN,NaN
1669150800,1.18902,1.18913,1.18823,1.18836,-6.544137426346967e+307,1.1543926584067556e+308,NaN,-6.544137426346967e+307,NaN,NaN,-6.544137426346967e+307,1.1543926584067556e+308,NaN,-6.544137426346967e+307,NaN,NaN
1669154400,1.18836,1.1887,1.1881,1.18846,9.827270472224037e+307,NaN,9.827270472224037e+307,NaN,NaN,NaN,9.827270472224037e+307,NaN,9.827270472224037e+307,NaN,NaN,NaN
1669158000,1.18846,1.18936,1.18788,1.18932,-1.1383854095708923e+308,-8.158669688919576e+307,NaN,-1.1383854095708923e+308,NaN,NaN,-1.1383854095708923e+308,-8.158669688919576e+307,NaN,-1.1383854095708923e+308,NaN,NaN
1669161600,1.18932,1.1909399999999999,1.18882,1.18898,1.445111919328075e+308,6.393867754271888e+307,1.445111919328075e+308,NaN,NaN,NaN,1.445111919328075e+308,6.393867754271888e+307,1.445111919328075e+308,NaN,NaN,NaN
1669165200,1.18898,1.18983,1.18758,1.18845,NaN,-9.601611899513018e+307,NaN,NaN,NaN,NaN,NaN,-9.601611899513018e+307,NaN,NaN,NaN,NaN
1669168800,1.18845,1.18943,1.18782,1.1893,-9.599278071339206e+307,1.1122452491423292e+308,NaN,NaN,NaN,NaN,-9.599278071339206e+307,1.1122452491423292e+308,NaN,NaN,NaN,NaN
1669172400,1.1893,1.1893,1.18754,1.18791,7.522858120850445e+307,-1.4119285553365217e+308,7.522858120850445e+307,NaN,NaN,NaN,7.522858120850445e+307,-1.4119285553365217e+308,7.522858120850445e+307,NaN,NaN,NaN
1669176000,1.18791,1.18792,1.18724,1.18783,-1.1297006260920276e+308,NaN,NaN,-1.1297006260920276e+308,NaN,NaN,-1.1297006260920276e+308,NaN,NaN,-1.1297006260920276e+308,NaN,NaN
1669179600,1.18783,1.18912,1.18742,1.18857,1.3086387655261309e+308,9.378854771221736e+307,1.3086387655261309e+308,NaN,NaN,NaN,1.3086387655261309e+308,9.378854771221736e+307,1.3086387655261309e+308,NaN,NaN,NaN
1669183200,1.18857,1.18963,1.18837,1.18891,NaN,-7.350114587327406e+307,NaN,NaN,NaN,NaN,NaN,-7.350114587327406e+307,NaN,NaN,NaN,NaN
1669186800,1.18891,1.1912099999999999,1.18819,1.19034,-9.248803994282832e+307,1.1037598898931817e+308,NaN,NaN,NaN,NaN,-9.248803994282832e+307,1.1037598898931817e+308,NaN,NaN,NaN,NaN
1669190400,1.19034,1.19051,1.18746,1.18909,7.24819509545032e+307,-1.2785891645858097e+308,7.24819509545032e+307,NaN,NaN,NaN,7.24819509545032e+307,-1.2785891645858097e+308,7.24819509545032e+307,NaN,NaN,NaN
1669194000,1.18909,1.19364,1.18821,1.1919,-1.0884547343346306e+308,NaN,NaN,-1.0884547343346306e+308,NaN,NaN,-1.0884547343346306e+308,NaN,NaN,-1.0884547343346306e+308,NaN,NaN
1669197600,1.1919,1.19268,1.19046,1.19254,1.2608597596322034e+308,9.036428450683745e+307,1.2608597596322034e+308,NaN,NaN,NaN,1.2608597596322034e+308,9.036428450683745e+307,1.2608597596322034e+308,NaN,NaN,NaN
1669201200,1.19254,1.19464,1.19206,1.19384,NaN,-7.081758508140215e+307,NaN,NaN,NaN,NaN,NaN,-7.081758508140215e+307,NaN,NaN,NaN,NaN
1669204800,1.19384,1.19463,1.19276,1.19413,-8.9111258876917e+307,1.0634611063984985e+308,NaN,NaN,NaN,NaN,-8.9111258876917e+307,1.0634611063984985e+308,NaN,NaN,NaN,NaN
1669208400,1.19413,1.19817,1.1937,1.19707,6.983560143996299e+307,-1.2319072835045193e+308,6.983560143996299e+307,NaN,NaN,NaN,6.983560143996299e+307,-1.2319072835045193e+308,6.983560143996299e+307,NaN,NaN,NaN
1669212000,1.19707,1.20366,1.19658,1.20202,-1.0487147491400615e+308,NaN,NaN,-1.0487147491400615e+308,NaN,NaN,-1.0487147491400615e+308,NaN,NaN,-1.0487147491400615e+308,NaN,NaN
1669215600,1.20202,1.20806,1.20019,1.20665,1.2148251873163951e+308,8.706504273302609e+307,1.2148251873163951e+308,NaN,NaN,NaN,1.2148251873163951e+308,8.706504273302609e+307,1.2148251873163951e+308,NaN,NaN,NaN
1669219200,1.20665,1.20742,1.20324,1.20389,NaN,-6.823200233379214e+307,NaN,NaN,NaN,NaN,NaN,-6.823200233379214e+307,NaN,NaN,NaN,NaN
1669222800,1.20389,1.20448,1.20274,1.20294,-8.585776564772648e+307,1.0246336501064267e+308,NaN,NaN,NaN,NaN,-8.585776564772648e+307,1.0246336501064267e+308,NaN,NaN,NaN,NaN
1669226400,1.20294,1.20422,1.20251,1.20253,6.728587136875847e+307,-1.1869297794675894e+308,6.728587136875847e+307,NaN,NaN,NaN,6.728587136875847e+307,-1.1869297794675894e+308,6.728587136875847e+307,NaN,NaN,NaN
1669230000,1.20253,1.2069,1.20188,1.20654,-1.0104256891640136e+308,NaN,NaN,-1.0104256891640136e+308,NaN,NaN,-1.0104256891640136e+308,NaN,NaN,-1.0104256891640136e+308,NaN,NaN
1669233600,1.20654,1.20724,1.206,1.20658,1.1704713585028757e+308,8.388625780055939e+307,1.1704713585028757e+308,NaN,NaN,NaN,1.1704713585028757e+308,8.388625780055939e+307,1.1704713585028757e+308,NaN,NaN,NaN
1669237200,1.20658,1.20664,1.20512,1.20543,NaN,-6.574082040678417e+307,NaN,NaN,NaN,NaN,NaN,-6.574082040678417e+307,NaN,NaN,NaN,NaN
1669240800,1.20543,1.20557,1.20459,1.20489,-8.272305895938159e+307,9.872238021810762e+307,NaN,NaN,NaN,NaN,-8.272305895938159e+307,9.872238021810762e+307,NaN,NaN,NaN,NaN
1669244400,1.20489,1.20778,1.20486,1.20763,6.482923312037718e+307,-1.1435944248817428e+308,6.482923312037718e+307,NaN,NaN,NaN,6.482923312037718e+307,-1.1435944248817428e+308,6.482923312037718e+307,NaN,NaN,NaN
1669248000,1.20763,1.20785,1.20582,1.20739,-9.735345804564598e+307,1.4517244514726236e+308,NaN,-9.735345804564598e+307,NaN,NaN,-9.735345804564598e+307,1.4517244514726236e+308,NaN,-9.735345804564598e+307,NaN,NaN
1669251600,1.20739,1.20922,1.20684,1.2088,1.127736908469907e+308,NaN,1.127736908469907e+308,NaN,NaN,NaN,1.127736908469907e+308,NaN,1.127736908469907e+308,NaN,NaN,NaN
1669255200,1.2088,1.20983,1.2079199999999999,1.20925,-1.43159428660489e+308,-9.643202375029612e+307,NaN,-1.43159428660489e+308,NaN,NaN,-1.43159428660489e+308,-9.643202375029612e+307,NaN,-1.43159428660489e+308,NaN,NaN
1669258800,1.20925,1.21054,1.20919,1.21029,NaN,7.557281157902228e+307,NaN,NaN,NaN,NaN,NaN,7.557281157902228e+307,NaN,NaN,NaN,NaN
1669262400,1.21029,1.21096,1.20864,1.21088,9.509486053405797e+307,-1.1348699016365984e+308,NaN,NaN,NaN,NaN,9.509486053405797e+307,-1.1348699016365984e+308,NaN,NaN,NaN,NaN
1669266000,1.21088,1.2113099999999999,1.20925,1.2093,-7.452489015353364e+307,1.3146268248500535e+308,NaN,-7.452489015353364e+307,NaN,NaN,-7.452489015353364e+307,1.3146268248500535e+308,NaN,-7.452489015353364e+307,NaN,NaN
1669269600,1.2093,1.20971,1.2082,1.20826,1.1191333627912275e+308,NaN,1.1191333627912275e+308,NaN,NaN,NaN,1.1191333627912275e+308,NaN,1.1191333627912275e+308,NaN,NaN,NaN
1669273200,1.20826,1.2097,1.20784,1.20819,-1.2963977079560502e+308,-9.291124601353364e+307,NaN,-1.2963977079560502e+308,NaN,NaN,-1.2963977079560502e+308,-9.291124601353364e+307,NaN,-1.2963977079560502e+308,NaN,NaN
1669276800,1.20819,1.20864,1.20593,1.20658,NaN,7.281361331516597e+307,NaN,NaN,NaN,NaN,NaN,7.281361331516597e+307,NaN,NaN,NaN,NaN
1669280400,1.20658,1.20946,1.20639,1.20933,9.162290324406261e+307,-1.0934352772409685e+308,NaN,NaN,NaN,NaN,9.162290324406261e+307,-1.0934352772409685e+308,NaN,NaN,NaN,NaN
1669284000,1.20933,1.21256,1.20904,1.21095,-7.180395198504036e+307,1.2666291921438476e+308,NaN,-7.180395198504036e+307,NaN,NaN,-7.180395198504036e+307,1.2666291921438476e+308,NaN,-7.180395198504036e+307,NaN,NaN
1669287600,1.21095,1.2131399999999999,1.20865,1.21263,1.0782732866988041e+308,NaN,1.0782732866988041e+308,NaN,NaN,NaN,1.0782732866988041e+308,NaN,1.0782732866988041e+308,NaN,NaN,NaN
1669291200,1.21263,1.21322,1.21106,1.21166,-1.2490656287291271e+308,-8.951901349846825e+307,NaN,-1.2490656287291271e+308,NaN,NaN,-1.2490656287291271e+308,-8.951901349846825e+307,NaN,-1.2490656287291271e+308,NaN,NaN
1669294800,1.21166,1.21231,1.2103599999999999,1.2117,NaN,7.015515465461668e+307,NaN,NaN,NaN,NaN,NaN,7.015515465461668e+307,NaN,NaN,NaN,NaN
1669298400,1.2117,1.21473,1.2117,1.21458,8.827770871869888e+307,-1.0535134501239793e+308,NaN,NaN,NaN,NaN,8.827770871869888e+307,-1.0535134501239793e+308,NaN,NaN,NaN,NaN
1669302000,1.21458,1.21534,1.21233,1.21405,-6.918235652609702e+307,1.2203839751816783e+308,NaN,-6.918235652609702e+307,NaN,NaN,-6.918235652609702e+307,1.2203839751816783e+308,NaN,-6.918235652609702e+307,NaN,NaN
1669305600,1.21405,1.21421,1.21205,1.2121,1.0389050308610413e+308,NaN,1.0389050308610413e+308,NaN,NaN,NaN,1.0389050308610413e+308,NaN,1.0389050308610413e+308,NaN,NaN,NaN
1669309200,1.2121,1.21328,1.21159,1.2123599999999999,-1.2034616655812389e+308,-8.625063295967053e+307,NaN,-1.2034616655812389e+308,NaN,NaN,-1.2034616655812389e+308,-8.625063295967053e+307,NaN,-1.2034616655812389e+308,NaN,NaN
1669312800,1.2123599999999999,1.21241,1.21108,1.21132,NaN,6.759375754791803e+307,NaN,NaN,NaN,NaN,NaN,6.759375754791803e+307,NaN,NaN,NaN,NaN
1669316400,1.21132,1.21197,1.21106,1.21189,8.505464879086816e+307,-1.0150491873581057e+308,NaN,NaN,NaN,NaN,8.505464879086816e+307,-1.0150491873581057e+308,NaN,NaN,NaN,NaN
1669320000,1.21189,1.21211,1.21122,1.21194,-6.665647672848362e+307,1.17582719245515e+308,NaN,-6.665647672848362e+307,NaN,NaN,-6.665647672848362e+307,1.17582719245515e+308,NaN,-6.665647672848362e+307,NaN,NaN
